bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types
430,18900,2024-04-21T00:05:55Z,2024-04-21T00:06:30Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-21T00:05:55Z,None
1020,49800,2024-04-21T03:40:22Z,2024-04-21T03:41:10Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-21T03:40:22Z,None
310,11200,2024-04-21T07:15:05Z,2024-04-21T07:15:35Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-21T07:15:05Z,None
540,22300,2024-04-21T10:50:37Z,2024-04-21T10:51:20Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-21T10:50:37Z,None
1100,56400,2024-04-21T14:25:42Z,2024-04-21T14:27:15Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-21T14:25:42Z,None
260,7800,2024-04-21T18:00:19Z,2024-04-21T18:00:50Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-21T18:00:19Z,None
410,14300,2024-04-21T21:35:01Z,2024-04-21T21:35:35Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-21T21:35:01Z,None
950,45300,2024-04-22T01:10:33Z,2024-04-22T01:12:10Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-22T01:10:33Z,None
180,4320,2024-04-22T04:45:50Z,2024-04-22T04:46:05Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-22T04:45:50Z,None
670,29500,2024-04-22T08:22:15Z,2024-04-22T08:23:02Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-22T08:22:15Z,None
1210,63400,2024-04-22T11:55:42Z,2024-04-22T11:57:15Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-22T11:55:42Z,None
300,11900,2024-04-22T15:30:30Z,2024-04-22T15:30:55Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-22T15:30:30Z,None
460,18300,2024-04-22T19:05:45Z,2024-04-22T19:06:20Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-22T19:05:45Z,None
1010,48500,2024-04-22T22:40:12Z,2024-04-22T22:41:35Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-22T22:40:12Z,None
150,3850,2024-04-23T02:15:30Z,2024-04-23T02:16:01Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-23T02:15:30Z,None
580,24300,2024-04-23T05:50:22Z,2024-04-23T05:51:10Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-23T05:50:22Z,None
1190,59400,2024-04-23T09:25:37Z,2024-04-23T09:26:10Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-23T09:25:37Z,None
280,9500,2024-04-23T13:00:19Z,2024-04-23T13:00:50Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-23T13:00:19Z,None
440,17200,2024-04-23T16:35:42Z,2024-04-23T16:36:15Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-23T16:35:42Z,None
990,46100,2024-04-23T20:10:44Z,2024-04-23T20:11:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-23T20:10:44Z,None
160,4210,2024-04-23T23:45:19Z,2024-04-23T23:45:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-23T23:45:19Z,None
730,31200,2024-04-24T03:20:15Z,2024-04-24T03:21:05Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-24T03:20:15Z,None
1220,62300,2024-04-24T06:55:10Z,2024-04-24T06:56:55Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-24T06:55:10Z,None
310,12500,2024-04-24T10:30:15Z,2024-04-24T10:30:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-24T10:30:15Z,None
480,21200,2024-04-24T14:05:30Z,2024-04-24T14:06:05Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-24T14:05:30Z,None
1420,68900,2024-04-24T17:40:15Z,2024-04-24T17:41:35Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-24T17:40:15Z,None
270,8100,2024-04-24T21:15:19Z,2024-04-24T21:15:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-24T21:15:19Z,None
550,23400,2024-04-25T00:50:33Z,2024-04-25T00:51:15Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-25T00:50:33Z,None
1150,61200,2024-04-25T04:25:50Z,2024-04-25T04:27:15Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-25T04:25:50Z,None
330,13500,2024-04-25T08:00:19Z,2024-04-25T08:00:50Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-25T08:00:19Z,None
510,22100,2024-04-25T11:35:01Z,2024-04-25T11:35:35Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-25T11:35:01Z,None
1550,74200,2024-04-25T15:10:33Z,2024-04-25T15:12:10Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-25T15:10:33Z,None
200,5400,2024-04-25T18:45:19Z,2024-04-25T18:45:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-25T18:45:19Z,None
640,27800,2024-04-25T22:20:15Z,2024-04-25+22:21:05Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-25T22:20:15Z,None
1280,66300,2024-04-26T01:55:10Z,2024-04-26T01:56:55Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-26T01:55:10Z,None
300,11900,2024-04-26T05:30:15Z,2024-04-26T05:30:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-26T05:30:15Z,None
460,18300,2024-04-26T09:05:42Z,2024-04-26T09:06:30Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-26T09:05:42Z,None
1480,72100,2024-04-26T12:40:15Z,2024-04-26T12:42:04Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-26T12:40:15Z,None
230,6200,2024-04-26T16:15:19Z,2024-04-26T16:15:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-26T16:15:19Z,None
720,32500,2024-04-26T19:50:33Z,2024-04-26T19:52:10Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-26T19:50:33Z,None
1310,68100,2024-04-26T23:25:50Z,2024-04-26T23:27:15Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-26T23:25:50Z,None
340,14200,2024-04-27T03:00:15Z,2024-04-27T03:00:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-27T03:00:15Z,None
530,24900,2024-04-27T06:35:55Z,2024-04-27T06:36:30Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-27T06:35:55Z,None
1600,79500,2024-04-27T10:10:22Z,2024-04-27T10:12:05Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-27T10:10:22Z,None
215,5600,2024-04-27T13:45:19Z,2024-04-27T13:45:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-27T13:45:19Z,None
660,28100,2024-04-27T17:20:15Z,2024-04-27T17:21:05Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-27T17:20:15Z,None
1110,58200,2024-04-27T20:55:10Z,2024-04-27T20:56:55Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-27T20:55:10Z,None
280,10200,2024-04-28T00:30:15Z,2024-04-28T00:30:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-28T00:30:15Z,None
450,18600,2024-04-28T04:05:55Z,2024-04-28T04:06:30Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-28T04:05:55Z,None
1380,68200,2024-04-28T07:40:15Z,2024-04-28T07:41:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-28T07:40:15Z,None
250,7100,2024-04-28T11:15:19Z,2024-04-28T11:15:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-28T11:15:19Z,None
590,25300,2024-04-28T14:50:30Z,2024-04-28T14:51:20Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-28T14:50:30Z,None
1220,62100,2024-04-28T18:25:42Z,2024-04-28T18:27:15Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-28T18:25:42Z,None
320,13100,2024-04-28T22:00:19Z,2024-04-28T22:00:50Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-28T22:00:19Z,None
490,21100,2024-04-29T01:35:01Z,2024-04-29T01:35:35Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-29T01:35:01Z,None
1510,73200,2024-04-29T05:10:33Z,2024-04-29T05:12:10Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-29T05:10:33Z,None
170,4200,2024-04-29T08:45:50Z,2024-04-29T08:46:05Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-29T08:45:50Z,None
620,28500,2024-04-29T12:20:15Z,2024-04-29T12:21:05Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-29T12:20:15Z,None
1250,65400,2024-04-29T16:55:10Z,2024-04-29T16:56:55Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-29T16:55:10Z,None
210,5120,2024-04-29T20:30:15Z,2024-04-29T20:30:45Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-29T20:30:15Z,None
430,18900,2024-04-30T00:05:55Z,2024-04-30T00:06:30Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-30T00:05:55Z,None
1020,49800,2024-04-30T03:40:22Z,2024-04-30T03:41:10Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-30T03:40:22Z,None
310,11200,2024-04-30T07:15:05Z,2024-04-30T07:15:35Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-30T07:15:05Z,None
540,22300,2024-04-30T10:50:37Z,2024-04-30T10:51:20Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-30T10:50:37Z,None
1100,56400,2024-04-30T14:25:42Z,2024-04-30T14:27:15Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-30T14:25:42Z,None
260,7800,2024-04-30T18:00:19Z,2024-04-30T18:00:50Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-30T18:00:19Z,None
410,14300,2024-04-30T21:35:01Z,2024-04-30T21:35:35Z,91.74.1.5,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-04-30T21:35:01Z,None
345,12450,2024-05-01T00:15:30Z,2024-05-01T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T00:15:30Z,None
180,4320,2024-05-01T01:30:05Z,2024-05-01T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T01:30:05Z,None
620,28450,2024-05-01T02:45:18Z,2024-05-01T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T02:45:18Z,None
1250,65400,2024-05-01T04:10:40Z,2024-05-01T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T04:10:40Z,None
210,5120,2024-05-01T05:25:11Z,2024-05-01T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T05:25:11Z,None
430,18900,2024-05-01T06:40:55Z,2024-05-01T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T06:40:55Z,None
150,7650,2024-05-01T07:55:22Z,2024-05-01T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T07:55:22Z,None
890,42100,2024-05-01T09:10:05Z,2024-05-01T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T09:10:05Z,None
310,11200,2024-05-01T10:25:37Z,2024-05-01T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T10:25:37Z,None
540,22300,2024-05-01T11:40:42Z,2024-05-01T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T11:40:42Z,None
1750,81200,2024-05-01T13:05:19Z,2024-05-01T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T13:05:19Z,None
260,9800,2024-05-01T14:20:01Z,2024-05-01T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T14:20:01Z,None
410,14300,2024-05-01T15:35:33Z,2024-05-01T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T15:35:33Z,None
950,53200,2024-05-01T16:50:50Z,2024-05-01T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T16:50:50Z,None
320,13400,2024-05-01T18:05:15Z,2024-05-01T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T18:05:15Z,None
710,31200,2024-05-01T19:20:28Z,2024-05-01T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T19:20:28Z,None
1100,59800,2024-05-01T20:35:44Z,2024-05-01T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T20:35:44Z,None
240,6430,2024-05-01T21:50:12Z,2024-05-01T21:50:35Z,142.104.1.1,CA,HTTPS,302,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T21:50:12Z,None
500,21500,2024-05-01T22:15:00Z,2024-05-01T22:15:45Z,87.200.1.20,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T22:15:00Z,None
680,29400,2024-05-01T23:45:10Z,2024-05-01T23:46:01Z,52.8.20.11,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-01T23:45:10Z,None
345,12450,2024-05-02T00:15:30Z,2024-05-02T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T00:15:30Z,None
180,4320,2024-05-02T01:30:05Z,2024-05-02T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T01:30:05Z,None
620,28450,2024-05-02T02:45:18Z,2024-05-02T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T02:45:18Z,None
1250,65400,2024-05-02T04:10:40Z,2024-05-02T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T04:10:40Z,None
210,5120,2024-05-02T05:25:11Z,2024-05-02T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T05:25:11Z,None
430,18900,2024-05-02T06:40:55Z,2024-05-02T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T06:40:55Z,None
150,7650,2024-05-02T07:55:22Z,2024-05-02T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T07:55:22Z,None
890,42100,2024-05-02T09:10:05Z,2024-05-02T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T09:10:05Z,None
310,11200,2024-05-02T10:25:37Z,2024-05-02T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T10:25:37Z,None
540,22300,2024-05-02T11:40:42Z,2024-05-02T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T11:40:42Z,None
1750,81200,2024-05-02T13:05:19Z,2024-05-02T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T13:05:19Z,None
260,9800,2024-05-02T14:20:01Z,2024-05-02T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T14:20:01Z,None
410,14300,2024-05-02T15:35:33Z,2024-05-02T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T15:35:33Z,None
950,53200,2024-05-02T16:50:50Z,2024-05-02T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T16:50:50Z,None
320,13400,2024-05-02T18:05:15Z,2024-05-02T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T18:05:15Z,None
710,31200,2024-05-02T19:20:28Z,2024-05-02T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T19:20:28Z,None
1100,59800,2024-05-02T20:35:44Z,2024-05-02T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T20:35:44Z,None
240,6430,2024-05-02T21:50:12Z,2024-05-02T21:50:35Z,142.104.1.1,CA,HTTPS,302,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T21:50:12Z,None
500,21500,2024-05-02T22:15:00Z,2024-05-02T22:15:45Z,87.200.1.20,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T22:15:00Z,None
680,29400,2024-05-02T23:45:10Z,2024-05-02T23:46:01Z,52.8.20.11,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-02T23:45:10Z,None
345,12450,2024-05-03T00:15:30Z,2024-05-03T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T00:15:30Z,None
180,4320,2024-05-03T01:30:05Z,2024-05-03T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T01:30:05Z,None
620,28450,2024-05-03T02:45:18Z,2024-05-03T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T02:45:18Z,None
1250,65400,2024-05-03T04:10:40Z,2024-05-03T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T04:10:40Z,None
210,5120,2024-05-03T05:25:11Z,2024-05-03T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T05:25:11Z,None
430,18900,2024-05-03T06:40:55Z,2024-05-03T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T06:40:55Z,None
150,7650,2024-05-03T07:55:22Z,2024-05-03T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T07:55:22Z,None
890,42100,2024-05-03T09:10:05Z,2024-05-03T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T09:10:05Z,None
310,11200,2024-05-03T10:25:37Z,2024-05-03T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T10:25:37Z,None
540,22300,2024-05-03T11:40:42Z,2024-05-03T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T11:40:42Z,None
1750,81200,2024-05-03T13:05:19Z,2024-05-03T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T13:05:19Z,None
260,9800,2024-05-03T14:20:01Z,2024-05-03T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T14:20:01Z,None
410,14300,2024-05-03T15:35:33Z,2024-05-03T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T15:35:33Z,None
950,53200,2024-05-03T16:50:50Z,2024-05-03T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T16:50:50Z,None
320,13400,2024-05-03T18:05:15Z,2024-05-03T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T18:05:15Z,None
710,31200,2024-05-03T19:20:28Z,2024-05-03T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T19:20:28Z,None
1100,59800,2024-05-03T20:35:44Z,2024-05-03T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T20:35:44Z,None
240,6430,2024-05-03T21:50:12Z,2024-05-03T21:50:35Z,142.104.1.1,CA,HTTPS,302,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T21:50:12Z,None
500,21500,2024-05-03T22:15:00Z,2024-05-03T22:15:45Z,87.200.1.20,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T22:15:00Z,None
680,29400,2024-05-03T23:45:10Z,2024-05-03T23:46:01Z,52.8.20.11,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-03T23:45:10Z,None
345,12450,2024-05-04T00:15:30Z,2024-05-04T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-04T00:15:30Z,None
180,4320,2024-05-04T01:30:05Z,2024-05-04T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-04T01:30:05Z,None
620,28450,2024-05-04T02:45:18Z,2024-05-04T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-04T02:45:18Z,None
1250,65400,2024-05-04T04:10:40Z,2024-05-04T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-04T04:10:40Z,None
210,5120,2024-05-04T05:25:11Z,2024-05-04T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-04T05:25:11Z,None
430,18900,2024-05-04T06:40:55Z,2024-05-04T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-04T06:40:55Z,None
